"","x"
"1345","RASSF5"
"1346","EIF2D"
"1347","DYRK3"
"1348","MAPKAPK2"
"1349","IL10"
"1350","FCMR"
"1351","PFKFB2"
"1352","YOD1"
"1353","CD55"
"1354","CR1"
"1355","CD46"
"1356","MIR29B2CHG"
"1357","CD34"
"1358","PLXNA2"
"1359","LAMB3"
"1360","G0S2"
"1361","TRAF3IP3"
"1362","C1orf74"
"1363","IRF6"
"1364","UTP25"
"1365","HHAT"
"1366","RCOR3"
"1367","TRAF5"
"1368","LINC00467"
"1369","SLC30A1"
"1370","NEK2"
"1371","LPGAT1"
"1372","INTS7"
"1373","DTL"
"1374","AL451060.1"
"1375","PPP2R5A"
"1376","TMEM206"
"1377","NENF"
"1378","AC092803.2"
"1379","ATF3"
"1380","BATF3"
"1381","NSL1"
"1382","TATDN3"
"1383","FLVCR1-DT"
"1384","FLVCR1"
"1385","VASH2"
"1386","ANGEL2"
"1387","RPS6KC1"
"1388","PROX1"
"1389","SMYD2"
"1390","CENPF"
"1391","KCTD3"
"1392","GPATCH2"
"1393","RRP15"
"1394","TGFB2"
"1395","LYPLAL1-DT"
"1396","LYPLAL1"
"1397","ZC3H11B"
"1398","EPRS"
"1399","BPNT1"
"1400","IARS2"
"1401","RAB3GAP2"
"1402","MARK1"
"1403","DUSP10"
"1404","AL513314.2"
"1405","TAF1A"
"1406","TAF1A-AS1"
"1407","MIA3"
"1408","AL592148.3"
"1409","AIDA"
"1410","BROX"
"1411","AL392172.1"
"1412","DISP1"
"1413","TLR5"
"1414","SUSD4"
"1415","CAPN2"
"1416","TP53BP2"
"1417","FBXO28"
"1418","DEGS1"
"1419","NVL"
"1420","CNIH4"
"1421","WDR26"
"1422","CNIH3"
"1423","LBR"
"1424","ENAH"
"1425","SRP9"
"1426","EPHX1"
"1427","AL591895.1"
"1428","TMEM63A"
"1429","PYCR2"
"1430","SDE2"
"1431","H3F3A"
"1432","ACBD3"
"1433","LIN9"
"1434","PARP1"
"1435","ITPKB"
"1436","PSEN2"
"1437","COQ8A"
"1438","CDC42BPA"
"1439","ZNF678"
"1440","SNAP47"
"1441","JMJD4"
"1442","ARF1"
"1443","C1orf35"
"1444","MRPL55"
"1445","GUK1"
"1446","GJC2"
"1447","IBA57"
"1448","OBSCN-AS1"
"1449","OBSCN"
"1450","TRIM11"
"1451","TRIM17"
"1452","HIST3H2A"
"1453","HIST3H2BB"
"1454","RNF187"
"1455","RHOU"
"1456","RAB4A"
"1457","CCSAP"
"1458","NUP133"
"1459","ABCB10"
"1460","TAF5L"
"1461","URB2"
"1462","GALNT2"
"1463","COG2"
"1464","AGT"
"1465","C1orf198"
"1466","TTC13"
"1467","ARV1"
"1468","FAM89A"
"1469","C1orf131"
"1470","GNPAT"
"1471","EXOC8"
"1472","SPRTN"
"1473","EGLN1"
"1474","AL445524.1"
"1475","TSNAX"
"1476","DISC1"
"1477","SIPA1L2"
"1478","MAP10"
"1479","NTPCR"
"1480","PCNX2"
"1481","MAP3K21"
"1482","KCNK1"
"1483","SLC35F3"
"1484","AL355472.1"
"1485","COA6"
"1486","TARBP1"
"1487","IRF2BP2"
"1488","AL160408.2"
"1489","LINC01132"
"1490","TOMM20"
"1491","RBM34"
"1492","ARID4B"
"1493","GGPS1"
"1494","TBCE"
"1495","B3GALNT2"
"1496","GNG4"
"1497","LYST"
"1498","NID1"
"1499","GPR137B"
"1500","ERO1B"
"1501","EDARADD"
"1502","LGALS8"
"1503","LGALS8-AS1"
"1504","AL359921.2"
"1505","HEATR1"
"1506","ACTN2"
"1507","MTR"
"1508","RYR2"
"1509","CHRM3-AS2"
"1510","GREM2"
"1511","FH"
"1512","KMO"
"1513","OPN3"
"1514","CHML"
"1515","EXO1"
"1516","CEP170"
"1517","SDCCAG8"
"1518","AKT3"
"1519","ZBTB18"
"1520","ADSS"
"1521","DESI2"
"1522","COX20"
"1523","HNRNPU"
"1524","BX323046.1"
"1525","AL356512.1"
"1526","EFCAB2"
"1527","SMYD3"
"1528","TFB2M"
"1529","CNST"
"1530","SCCPDH"
"1531","AHCTF1"
"1532","ZNF670-ZNF695"
"1533","ZNF670"
"1534","ZNF669"
"1535","ZNF124"
"1536","AL390728.6"
"1537","AL390728.5"
"1538","ZNF496"
"1539","NLRP3"
"1540","SH3BP5L"
"1541","ZNF672"
"1542","ZNF692"
"1543","PGBD2"
"1544","FAM110C"
"1545","SH3YL1"
"1546","ACP1"
"1547","TMEM18"
"1548","AC092159.2"
"1549","LINC01115"
"1550","EIPR1"
"1551","TRAPPC12"
"1552","ADI1"
"1553","AC231981.1"
"1554","AC108488.1"
"1555","RNASEH1"
"1556","RNASEH1-AS1"
"1557","RPS7"
"1558","SOX11"
"1559","CMPK2"
"1560","RSAD2"
"1561","RNF144A"
"1562","AC092580.2"
"1563","LINC01871"
"1564","LINC00299"
"1565","ID2"
"1566","KIDINS220"
"1567","MBOAT2"
"1568","ITGB1BP1"
"1569","CPSF3"
"1570","IAH1"
"1571","ADAM17"
"1572","AC073195.1"
"1573","YWHAQ"
"1574","TAF1B"
"1575","AC010969.2"
"1576","GRHL1"
"1577","AC104794.2"
"1578","KLF11"
"1579","RRM2"
"1580","C2orf48"
"1581","HPCAL1"
"1582","ODC1"
"1583","AC007249.2"
"1584","NOL10"
"1585","RN7SL832P"
"1586","ATP6V1C2"
"1587","PDIA6"
"1588","PQLC3"
"1589","ROCK2"
"1590","E2F6"
"1591","GREB1"
"1592","LPIN1"
"1593","TRIB2"
"1594","FAM84A"
"1595","NBAS"
"1596","DDX1"
"1597","FAM49A"
"1598","SMC6"
"1599","GEN1"
"1600","RDH14"
"1601","LINC00954"
"1602","TTC32"
"1603","AC013400.1"
"1604","WDR35"
"1605","LAPTM4A"
"1606","PUM2"
"1607","RHOB"
"1608","HS1BP3"
"1609","LDAH"
"1610","AC018742.1"
"1611","ATAD2B"
"1612","UBXN2A"
"1613","WDCP"
"1614","FKBP1B"
"1615","SF3B6"
"1616","FAM228B"
"1617","TP53I3"
"1618","ITSN2"
"1619","NCOA1"
"1620","PTRHD1"
"1621","CENPO"
"1622","ADCY3"
"1623","DNAJC27"
"1624","DNAJC27-AS1"
"1625","EFR3B"
"1626","POMC"
"1627","DNMT3A"
"1628","DTNB"
"1629","ASXL2"
"1630","KIF3C"
"1631","RAB10"
"1632","GAREM2"
"1633","HADHA"
"1634","HADHB"
"1635","ADGRF3"
"1636","SELENOI"
"1637","OTOF"
"1638","SLC35F6"
"1639","CENPA"
"1640","MAPRE3"
"1641","TMEM214"
"1642","AGBL5"
"1643","OST4"
"1644","EMILIN1"
"1645","KHK"
"1646","ABHD1"
"1647","PREB"
"1648","SLC5A6"
"1649","ATRAID"
"1650","CAD"
"1651","MPV17"
"1652","GTF3C2"
"1653","AC074117.1"
"1654","EIF2B4"
"1655","SNX17"
"1656","ZNF513"
"1657","PPM1G"
"1658","NRBP1"
"1659","KRTCAP3"
"1660","IFT172"
"1661","FNDC4"
"1662","ZNF512"
"1663","CCDC121"
"1664","GPN1"
"1665","SUPT7L"
"1666","SLC4A1AP"
"1667","MRPL33"
"1668","RBKS"
"1669","BABAM2"
"1670","AC093690.1"
"1671","AC104695.2"
"1672","FOSL2"
"1673","AC104695.3"
"1674","PLB1"
"1675","PPP1CB"
"1676","SPDYA"
"1677","TRMT61B"
"1678","WDR43"
"1679","TOGARAM2"
"1680","CLIP4"
"1681","YPEL5"
"1682","LBH"
"1683","LCLAT1"
"1684","EHD3"
"1685","MEMO1"
"1686","DPY30"
"1687","SPAST"
"1688","AL121658.1"
"1689","SLC30A6"
"1690","YIPF4"
"1691","BIRC6"
"1692","TTC27"
"1693","LTBP1"
"1694","RASGRP3"
"1695","FAM98A"
"1696","CRIM1"
"1697","FEZ2"
"1698","STRN"
"1699","HEATR5B"
"1700","GPATCH11"
"1701","EIF2AK2"
"1702","CEBPZOS"
"1703","CEBPZ"
"1704","NDUFAF7"
"1705","PRKD3"
"1706","QPCT"
"1707","AC006369.1"
"1708","CDC42EP3"
"1709","RMDN2"
"1710","ATL2"
"1711","HNRNPLL"
"1712","AC011247.2"
"1713","GALM"
"1714","AC074366.1"
"1715","SRSF7"
"1716","GEMIN6"
"1717","DHX57"
"1718","MORN2"
"1719","SOS1"
"1720","MAP4K3"
"1721","AC007388.1"
"1722","THUMPD2"
"1723","SLC8A1"
"1724","AC083949.1"
"1725","EML4"
"1726","COX7A2L"
"1727","MTA3"
"1728","LINC02580"
"1729","ZFP36L2"
"1730","LINC01126"
"1731","AC010883.1"
"1732","THADA"
"1733","PLEKHH2"
"1734","DYNC2LI1"
"1735","LRPPRC"
"1736","AC019129.2"
"1737","PPM1B"
"1738","SLC3A1"
"1739","PREPL"
"1740","CAMKMT"
"1741","SRBD1"
"1742","PRKCE"
"1743","EPAS1"
"1744","ATP6V1E2"
"1745","RHOQ"
"1746","AC018682.1"
"1747","PIGF"
"1748","CRIPT"
"1749","SOCS5"
"1750","MCFD2"
"1751","TTC7A"
"1752","CALM2"
"1753","MSH2"
"1754","KCNK12"
"1755","MSH6"
"1756","FBXO11"
"1757","AC079807.1"
"1758","FOXN2"
"1759","AC093635.1"
"1760","PPP1R21"
"1761","STON1"
"1762","ASB3"
"1763","CHAC2"
"1764","ERLEC1"
"1765","GPR75"
"1766","PSME4"
"1767","ACYP2"
"1768","SPTBN1"
"1769","EML6"
"1770","RTN4"
"1771","CLHC1"
"1772","RPS27A"
"1773","MTIF2"
"1774","AC012358.3"
"1775","CCDC88A"
"1776","CFAP36"
"1777","PPP4R3B"
"1778","AC015982.1"
"1779","PNPT1"
"1780","EFEMP1"
"1781","VRK2"
"1782","FANCL"
"1783","PAPOLG"
"1784","REL"
"1785","PUS10"
"1786","PEX13"
"1787","KIAA1841"
"1788","C2orf74"
"1789","USP34"
"1790","AC016727.1"
"1791","XPO1"
"1792","FAM161A"
"1793","CCT4"
"1794","AC107081.2"
"1795","COMMD1"
"1796","B3GNT2"
"1797","EHBP1"
"1798","WDPCP"
"1799","MDH1"
"1800","UGP2"
"1801","VPS54"
"1802","PELI1"
"1803","AC012368.1"
"1804","LINC00309"
"1805","LGALSL"
"1806","AC008074.3"
"1807","AFTPH"
"1808","SERTAD2"
"1809","SLC1A4"
"1810","CEP68"
"1811","RAB1A"
"1812","ACTR2"
"1813","SPRED2"
"1814","ETAA1"
"1815","C1D"
"1816","WDR92"
"1817","PNO1"
"1818","PPP3R1"
"1819","AC017083.2"
"1820","AC017083.1"
"1821","CNRIP1"
"1822","PLEK"
"1823","FBXO48"
"1824","APLF"
"1825","ARHGAP25"
"1826","GFPT1"
"1827","NFU1"
"1828","AAK1"
"1829","ANXA4"
"1830","GMCL1"
"1831","SNRNP27"
"1832","MXD1"
"1833","PCBP1"
"1834","LINC01816"
"1835","C2orf42"
"1836","TIA1"
"1837","PCYOX1"
"1838","SNRPG"
"1839","FAM136A"
"1840","TGFA"
"1841","ADD2"
"1842","VAX2"
"1843","ANKRD53"
"1844","TEX261"
"1845","NAGK"
"1846","AC007881.3"
"1847","MCEE"
"1848","MPHOSPH10"
"1849","PAIP2B"
"1850","ZNF638"
"1851","AC007878.1"
"1852","DYSF"
"1853","EXOC6B"
"1854","SPR"
"1855","SFXN5"
"1856","RAB11FIP5"
"1857","SMYD5"
"1858","PRADC1"
"1859","CCT7"
"1860","FBXO41"
"1861","EGR4"
"1862","ALMS1"
"1863","TPRKB"
"1864","DUSP11"
"1865","STAMBP"
"1866","DGUOK"
"1867","DGUOK-AS1"
"1868","AC073046.1"
"1869","TET3"
"1870","BOLA3"
"1871","BOLA3-AS1"
"1872","MOB1A"
"1873","MTHFD2"
"1874","SLC4A5"
"1875","DCTN1"
"1876","WDR54"
"1877","RTKN"
"1878","INO80B"
"1879","WBP1"
"1880","MOGS"
"1881","MRPL53"
"1882","CCDC142"
"1883","TTC31"
"1884","LBX2"
"1885","LBX2-AS1"
"1886","PCGF1"
"1887","AUP1"
"1888","HTRA2"
"1889","DOK1"
"1890","SEMA4F"
"1891","HK2"
"1892","POLE4"
"1893","MRPL19"
"1894","GCFC2"
"1895","AC005034.3"
"1896","CTNNA2"
"1897","SUCLG1"
"1898","DNAH6"
"1899","TRABD2A"
"1900","TMSB10"
"1901","KCMF1"
"1902","TCF7L1"
"1903","TGOLN2"
"1904","RETSAT"
"1905","ELMOD3"
"1906","CAPG"
"1907","MAT2A"
"1908","GGCX"
"1909","VAMP8"
"1910","VAMP5"
"1911","RNF181"
"1912","TMEM150A"
"1913","USP39"
"1914","C2orf68"
"1915","GNLY"
"1916","ATOH8"
"1917","ST3GAL5"
"1918","ST3GAL5-AS1"
"1919","POLR1A"
"1920","PTCD3"
"1921","IMMT"
"1922","AC009309.1"
"1923","MRPL35"
"1924","KDM3A"
"1925","CHMP3"
"1926","AC015971.1"
"1927","RNF103"
"1928","RMND5A"
"1929","CD8A"
"1930","CD8B"
"1931","RGPD1"
"1932","PLGLB1"
"1933","LINC01943"
"1934","CYTOR"
"1935","AC133644.2"
"1936","PLGLB2"
"1937","RGPD2"
"1938","KRCC1"
"1939","THNSL2"
"1940","AC104134.1"
"1941","EIF2AK3"
"1942","AC062029.1"
"1943","RPIA"
"1944","MAL"
"1945","MRPS5"
"1946","ZNF514"
"1947","ZNF2"
"1948","AC092835.1"
"1949","FAHD2A"
"1950","AC009237.14"
"1951","LINC00342"
"1952","ANKRD36C"
"1953","GPAT2"
"1954","ADRA2B"
"1955","ASTL"
"1956","DUSP2"
"1957","STARD7"
"1958","TMEM127"
"1959","CIAO1"
"1960","SNRNP200"
"1961","AC021188.1"
"1962","ITPRIPL1"
"1963","NCAPH"
"1964","ARID5A"
"1965","KANSL3"
"1966","LMAN2L"
"1967","CNNM4"
"1968","CNNM3"
"1969","ANKRD23"
"1970","ANKRD39"
"1971","SEMA4C"
"1972","FAHD2B"
"1973","ANKRD36"
"1974","AC159540.2"
"1975","AC092683.1"
"1976","ANKRD36B"
"1977","COX5B"
"1978","ACTR1B"
"1979","C2orf92"
"1980","ZAP70"
"1981","TMEM131"
"1982","INPP4A"
"1983","COA5"
"1984","UNC50"
"1985","MGAT4A"
"1986","AC109826.1"
"1987","KIAA1211L"
"1988","TSGA10"
"1989","C2orf15"
"1990","LIPT1"
"1991","MITD1"
"1992","MRPL30"
"1993","TXNDC9"
"1994","EIF5B"
"1995","REV1"
"1996","AC018690.1"
"1997","AFF3"
"1998","LONRF2"
"1999","CHST10"
"2000","PDCL3"
"2001","NPAS2"
"2002","RPL31"
"2003","TBC1D8"
"2004","CNOT11"
"2005","RNF149"
"2006","MAP4K4"
"2007","IL1R2"
"2008","IL1R1"
"2009","IL1RL1"
"2010","IL18R1"
"2011","IL18RAP"
"2012","MFSD9"
"2013","TMEM182"
"2014","MRPS9"
"2015","TGFBRAP1"
"2016","AC012360.1"
"2017","AC012360.3"
"2018","C2orf49"
"2019","FHL2"
"2020","NCK2"
"2021","AC010978.1"
"2022","C2orf40"
"2023","UXS1"
"2024","RGPD3"
"2025","CD8B2"
"2026","RGPD4"
"2027","GCC2"
"2028","GCC2-AS1"
"2029","LIMS1"
"2030","RANBP2"
"2031","CCDC138"
"2032","SH3RF3"
"2033","SEPT10"
"2034","SOWAHC"
"2035","RGPD5"
"2036","NPHP1"
"2037","SMIM37"
"2038","RGPD6"
"2039","BUB1"
"2040","MIR4435-2HG"
"2041","BCL2L11"
"2042","AC017002.3"
"2043","AC017002.1"
"2044","ANAPC1"
"2045","MERTK"
"2046","TMEM87B"
"2047","FBLN7"
"2048","ZC3H8"
"2049","ZC3H6"
"2050","RGPD8"
"2051","TTL"
"2052","POLR1B"
"2053","CHCHD5"
"2054","AC079922.2"
"2055","SLC20A1"
"2056","CKAP2L"
"2057","IL1A"
"2058","IL1B"
"2059","IL1RN"
"2060","PSD4"
"2061","PAX8"
"2062","CBWD2"
"2063","RABL2A"
"2064","SLC35F5"
"2065","AC104653.1"
"2066","AC110769.2"
"2067","ACTR3"
"2068","DDX18"
"2069","AC009404.1"
"2070","CCDC93"
"2071","INSIG2"
"2072","STEAP3"
"2073","C2orf76"
"2074","DBI"
"2075","TMEM177"
"2076","PTPN4"
"2077","EPB41L5"
"2078","TMEM185B"
"2079","RALB"
"2080","TFCP2L1"
"2081","CLASP1"
"2082","AC012447.1"
"2083","NIFK-AS1"
"2084","NIFK"
"2085","TSN"
"2086","GYPC"
"2087","BIN1"
"2088","ERCC3"
"2089","MAP3K2"
"2090","PROC"
"2091","IWS1"
"2092","LIMS2"
"2093","WDR33"
"2094","SFT2D3"
"2095","POLR2D"
"2096","AMMECR1L"
"2097","AC012306.2"
"2098","SAP130"
"2099","UGGT1"
"2100","HS6ST1"
"2101","CCDC74B"
"2102","SMPD4"
"2103","MZT2B"
"2104","CCDC115"
"2105","IMP4"
"2106","PTPN18"
"2107","ARHGEF4"
"2108","FAM168B"
"2109","PLEKHB2"
"2110","MZT2A"
"2111","CCDC74A"
"2112","LYPD1"
"2113","MGAT5"
"2114","TMEM163"
"2115","CCNT2-AS1"
"2116","CCNT2"
"2117","RAB3GAP1"
"2118","ZRANB3"
"2119","R3HDM1"
"2120","UBXN4"
"2121","AC011893.1"
"2122","MCM6"
"2123","DARS"
"2124","DARS-AS1"
"2125","CXCR4"
"2126","HNMT"
"2127","AC114763.1"
"2128","SPOPL"
"2129","KYNU"
"2130","ARHGAP15"
"2131","GTDC1"
"2132","ZEB2"
"2133","ZEB2-AS1"
"2134","ACVR2A"
"2135","ORC4"
"2136","MBD5"
"2137","EPC2"
"2138","KIF5C"
"2139","MMADHC"
"2140","RND3"
"2141","RBM43"
"2142","NMI"
"2143","RIF1"
"2144","NEB"
"2145","ARL5A"
"2146","CACNB4"
"2147","STAM2"
"2148","FMNL2"
"2149","PRPF40A"
"2150","ARL6IP6"
"2151","RPRM"
"2152","GALNT13"
"2153","LINC01876"
"2154","NR4A2"
"2155","GPD2"
"2156","ERMN"
"2157","CYTIP"
"2158","ACVR1C"
"2159","ACVR1"
"2160","PKP4"
"2161","TANC1"
"2162","WDSUB1"
"2163","BAZ2B"
"2164","AC009961.1"
"2165","MARCH7"
"2166","CD302"
"2167","LY75"
"2168","RBMS1"
"2169","TANK"
"2170","AC009299.3"
"2171","LINC01806"
"2172","PSMD14"
"2173","SLC4A10"
"2174","DPP4"
"2175","AC008063.1"
"2176","IFIH1"
"2177","GCA"
"2178","GALNT3"
"2179","AC009495.3"
"2180","TTC21B"
"2181","STK39"
"2182","CERS6"
"2183","SPC25"
"2184","BBS5"
"2185","FASTKD1"
"2186","PPIG"
"2187","CCDC173"
"2188","PHOSPHO2"
"2189","KLHL23"
"2190","SSB"
"2191","METTL5"
"2192","UBR3"
"2193","MYO3B"
"2194","AC007405.3"
"2195","GORASP2"
"2196","TLK1"
"2197","METTL8"
"2198","DCAF17"
"2199","CYBRD1"
"2200","DYNC1I2"
"2201","SLC25A12"
"2202","HAT1"
"2203","METAP1D"
"2204","DLX2"
"2205","ITGA6"
"2206","AC078883.1"
"2207","PDK1"
"2208","MAP3K20"
"2209","CDCA7"
"2210","SP3"
"2211","OLA1"
"2212","CIR1"
"2213","SCRN3"
"2214","GPR155"
"2215","AC010894.2"
"2216","WIPF1"
"2217","CHRNA1"
"2218","CHN1"
"2219","ATF2"
"2220","ATP5MC3"
"2221","LNPK"
"2222","MTX2"
"2223","LINC01116"
"2224","HNRNPA3"
"2225","NFE2L2"
"2226","AC079305.1"
"2227","AGPS"
"2228","TTC30B"
"2229","TTC30A"
"2230","RBM45"
"2231","OSBPL6"
"2232","AC009948.1"
"2233","PRKRA"
"2234","PJVK"
"2235","FKBP7"
"2236","PLEKHA3"
"2237","TTN-AS1"
"2238","TTN"
"2239","AC010680.2"
"2240","CCDC141"
"2241","SESTD1"
"2242","CWC22"
"2243","UBE2E3"
"2244","LINC01934"
"2245","ITGA4"
"2246","SSFA2"
"2247","DNAJC10"
"2248","NCKAP1"
"2249","DUSP19"
"2250","NUP35"
"2251","FSIP2"
"2252","ZC3H15"
"2253","ITGAV"
"2254","FAM171B"
"2255","CALCRL"
"2256","TFPI"
"2257","COL5A2"
"2258","WDR75"
"2259","SLC40A1"
"2260","ASNSD1"
"2261","ANKAR"
"2262","OSGEPL1"
"2263","OSGEPL1-AS1"
"2264","ORMDL1"
"2265","PMS1"
"2266","C2orf88"
"2267","HIBCH"
"2268","INPP1"
"2269","MFSD6"
"2270","NEMP2"
"2271","AC108047.1"
"2272","NAB1"
"2273","GLS"
"2274","STAT1"
"2275","STAT4"
"2276","MYO1B"
"2277","NABP1"
"2278","LINC01825"
"2279","SLC39A10"
"2280","STK17B"
"2281","AC114760.2"
"2282","HECW2"
"2283","AC020571.1"
"2284","CCDC150"
"2285","GTF3C3"
"2286","C2orf66"
"2287","PGAP1"
"2288","ANKRD44"
"2289","AC013264.1"
"2290","SF3B1"
"2291","COQ10B"
"2292","HSPD1"
"2293","HSPE1"
"2294","HSPE1-MOB4"
"2295","MOB4"
"2296","RFTN2"
"2297","MARS2"
"2298","PLCL1"
"2299","SATB2"
"2300","FTCDNL1"
"2301","C2orf69"
"2302","TYW5"
"2303","MAIP1"
"2304","SPATS2L"
"2305","KCTD18"
"2306","SGO2"
"2307","LINC01792"
"2308","AC007163.1"
"2309","BZW1"
"2310","CLK1"
"2311","PPIL3"
"2312","NIF3L1"
"2313","ORC2"
"2314","AC005037.1"
"2315","FAM126B"
"2316","NDUFB3"
"2317","CFLAR"
"2318","CFLAR-AS1"
"2319","CASP10"
"2320","CASP8"
"2321","ALS2CR12"
"2322","TRAK2"
"2323","STRADB"
"2324","TMEM237"
"2325","ALS2"
"2326","FZD7"
"2327","SUMO1"
"2328","NOP58"
"2329","BMPR2"
"2330","FAM117B"
"2331","ICA1L"
"2332","WDR12"
"2333","CARF"
"2334","NBEAL1"
"2335","CYP20A1"
"2336","ABI2"
"2337","RAPH1"
"2338","CD28"
"2339","CTLA4"
"2340","ICOS"
"2341","NRP2"
"2342","INO80D"
"2343","AC007383.2"
"2344","NDUFS1"
"2345","EEF1B2"
"2346","ZDBF2"
"2347","ADAM23"
"2348","FASTKD2"
"2349","KLF7"
"2350","CREB1"
"2351","METTL21A"
"2352","CCNYL1"
"2353","FZD5"
"2354","PLEKHM3"
"2355","IDH1"
"2356","PIKFYVE"
"2357","MAP2"
"2358","UNC80"
"2359","RPE"
"2360","KANSL1L"
"2361","AC007038.1"
"2362","LANCL1"
"2363","IKZF2"
"2364","SPAG16"
"2365","BARD1"
"2366","ATIC"
"2367","FN1"
"2368","MREG"
"2369","PECR"
"2370","TMEM169"
"2371","XRCC5"
"2372","LINC01963"
"2373","SMARCAL1"
"2374","RPL37A"
"2375","IGFBP2"
"2376","IGFBP5"
"2377","TNS1"
"2378","CXCR2"
"2379","ARPC2"
"2380","GPBAR1"
"2381","AAMP"
"2382","PNKD"
"2383","TMBIM1"
"2384","SLC11A1"
"2385","CTDSP1"
"2386","USP37"
"2387","CNOT9"
"2388","ZNF142"
"2389","BCS1L"
"2390","RNF25"
"2391","STK36"
"2392","TTLL4"
"2393","CYP27A1"
"2394","WNT10A"
"2395","NHEJ1"
"2396","SLC23A3"
"2397","CNPPD1"
"2398","RETREG2"
"2399","ZFAND2B"
"2400","ABCB6"
"2401","ATG9A"
"2402","ANKZF1"
"2403","GLB1L"
"2404","STK16"
"2405","TUBA4A"
"2406","DNAJB2"
"2407","PTPRN"
"2408","DNPEP"
"2409","SPEG"
"2410","GMPPA"
"2411","CHPF"
"2412","TMEM198"
"2413","OBSL1"
"2414","STK11IP"
"2415","SLC4A3"
"2416","EPHA4"
"2417","AC079834.2"
"2418","SGPP2"
"2419","FARSB"
"2420","ACSL3"
"2421","SCG2"
"2422","AP1S3"
"2423","WDFY1"
"2424","MRPL44"
"2425","SERPINE2"
"2426","FAM124B"
"2427","CUL3"
"2428","DOCK10"
"2429","IRS1"
"2430","RHBDD1"
"2431","MFF"
"2432","AGFG1"
"2433","CCL20"
"2434","TRIP12"
"2435","FBXO36"
"2436","AC009950.1"
"2437","SP110"
"2438","SP140"
"2439","SP140L"
"2440","SP100"
"2441","CAB39"
"2442","ITM2C"
"2443","GPR55"
"2444","PSMD1"
"2445","ARMC9"
"2446","B3GNT7"
"2447","NCL"
"2448","LINC00471"
"2449","NMUR1"
"2450","PTMA"
"2451","PDE6D"
"2452","COPS7B"
"2453","NPPC"
"2454","DIS3L2"
"2455","TIGD1"
"2456","EIF4E2"
"2457","AC073254.1"
"2458","EFHD1"
"2459","GIGYF2"
"2460","INPP5D"
"2461","ATG16L1"
"2462","DGKD"
"2463","USP40"
"2464","HJURP"
"2465","LINC01891"
"2466","ARL4C"
"2467","SH3BP4"
"2468","AGAP1"
"2469","ACKR3"
"2470","AC105760.2"
"2471","COPS8"
"2472","COL6A3"
"2473","AC112721.2"
"2474","LRRFIP1"
"2475","RBM44"
"2476","RAMP1"
"2477","UBE2F"
"2478","UBE2F-SCLY"
"2479","SCLY"
"2480","ILKAP"
"2481","HES6"
"2482","PER2"
"2483","AC012485.3"
"2484","TRAF3IP1"
"2485","ASB1"
"2486","HDAC4"
"2487","AC062017.1"
"2488","NDUFA10"
"2489","COPS9"
"2490","GPC1"
"2491","ANKMY1"
"2492","DUSP28"
"2493","RNPEPL1"
"2494","CAPN10-DT"
"2495","CAPN10"
"2496","GPR35"
"2497","KIF1A"
"2498","SNED1"
"2499","MTERF4"
"2500","PASK"
"2501","PPP1R7"
"2502","HDLBP"
"2503","SEPT2"
"2504","FARP2"
"2505","STK25"
"2506","THAP4"
"2507","ATG4B"
"2508","DTYMK"
"2509","ING5"
"2510","D2HGDH"
"2511","AC114730.1"
"2512","GAL3ST2"
"2513","AC131097.3"
"2514","NEU4"
"2515","AC131097.4"
"2516","PDCD1"
"2517","RTP5"
"2518","LINC01238"
"2519","IL5RA"
"2520","TRNT1"
"2521","CRBN"
"2522","SUMF1"
"2523","LRRN1"
"2524","SETMAR"
"2525","ITPR1-DT"
"2526","ITPR1"
"2527","EGOT"
"2528","AC018816.1"
"2529","BHLHE40-AS1"
"2530","BHLHE40"
"2531","ARL8B"
"2532","EDEM1"
"2533","LMCD1-AS1"
"2534","LMCD1"
"2535","RAD18"
"2536","SRGAP3"
"2537","AC026191.1"
"2538","THUMPD3-AS1"
"2539","THUMPD3"
"2540","SETD5"
"2541","MTMR14"
"2542","BRPF1"
"2543","OGG1"
"2544","CAMK1"
"2545","TADA3"
"2546","ARPC4"
"2547","ARPC4-TTLL3"
"2548","TTLL3"
"2549","RPUSD3"
"2550","JAGN1"
"2551","IL17RE"
"2552","IL17RC"
"2553","CRELD1"
"2554","PRRT3"
"2555","EMC3"
"2556","FANCD2"
"2557","BRK1"
"2558","VHL"
"2559","IRAK2"
"2560","TATDN2"
"2561","LINC00852"
"2562","GHRLOS"
"2563","SEC13"
"2564","HRH1"
"2565","ATG7"
"2566","VGLL4"
"2567","TAMM41"
"2568","TIMP4"
"2569","PPARG"
"2570","TSEN2"
"2571","MKRN2"
"2572","RAF1"
"2573","CAND2"
"2574","RPL32"
"2575","IQSEC1"
"2576","NUP210"
"2577","HDAC11-AS1"
"2578","HDAC11"
"2579","FBLN2"
"2580","WNT7A"
"2581","CHCHD4"
"2582","TMEM43"
"2583","AC093495.1"
"2584","XPC"
"2585","LSM3"
"2586","SLC6A6"
"2587","CCDC174"
"2588","FGD5-AS1"
"2589","NR2C2"
"2590","MRPS25"
"2591","RBSN"
"2592","CAPN7"
"2593","SH3BP5-AS1"
"2594","SH3BP5"
"2595","METTL6"
"2596","EAF1"
"2597","EAF1-AS1"
"2598","COLQ"
"2599","HACL1"
"2600","BTD"
"2601","ANKRD28"
"2602","DPH3"
"2603","OXNAD1"
"2604","RFTN1"
"2605","AC090948.1"
"2606","AC090948.2"
