"","x"
"1329","ASH1L"
"1330","ASH1L-AS1"
"1331","MSTO1"
"1332","YY1AP1"
"1333","DAP3"
"1334","GON4L"
"1335","SYT11"
"1336","RIT1"
"1337","KHDC4"
"1338","ARHGEF2"
"1339","AL355388.2"
"1340","SSR2"
"1341","UBQLN4"
"1342","LAMTOR2"
"1343","MEX3A"
"1344","LMNA"
"1345","SEMA4A"
"1346","SLC25A44"
"1347","PMF1"
"1348","BGLAP"
"1349","PAQR6"
"1350","SMG5"
"1351","TMEM79"
"1352","GLMP"
"1353","VHLL"
"1354","CCT3"
"1355","TSACC"
"1356","RHBG"
"1357","AL139130.1"
"1358","C1orf61"
"1359","AL139412.1"
"1360","MEF2D"
"1361","AL365181.1"
"1362","IQGAP3"
"1363","NAXE"
"1364","GPATCH4"
"1365","AL365181.4"
"1366","HAPLN2"
"1367","AL365181.2"
"1368","BCAN"
"1369","AL365181.3"
"1370","AL590666.2"
"1371","NES"
"1372","AL590666.3"
"1373","CRABP2"
"1374","ISG20L2"
"1375","RRNAD1"
"1376","MRPL24"
"1377","HDGF"
"1378","PRCC"
"1379","SH2D2A"
"1380","NTRK1"
"1381","PEAR1"
"1382","ARHGEF11"
"1383","ETV3"
"1384","KIRREL1"
"1385","CD1D"
"1386","MNDA"
"1387","IFI16"
"1388","AIM2"
"1389","CADM3"
"1390","CADM3-AS1"
"1391","ACKR1"
"1392","FCER1A"
"1393","DUSP23"
"1394","SLAMF8"
"1395","AL590560.1"
"1396","VSIG8"
"1397","AL590560.2"
"1398","CFAP45"
"1399","TAGLN2"
"1400","IGSF9"
"1401","SLAMF9"
"1402","KCNJ10"
"1403","PIGM"
"1404","AL121987.1"
"1405","KCNJ9"
"1406","IGSF8"
"1407","ATP1A2"
"1408","ATP1A4"
"1409","CASQ1"
"1410","AL121987.2"
"1411","PEA15"
"1412","DCAF8"
"1413","AL139011.2"
"1414","AL139011.1"
"1415","PEX19"
"1416","COPA"
"1417","NCSTN"
"1418","NHLH1"
"1419","VANGL2"
"1420","CD84"
"1421","SLAMF1"
"1422","CD48"
"1423","F11R"
"1424","TSTD1"
"1425","USF1"
"1426","ARHGAP30"
"1427","NECTIN4"
"1428","KLHDC9"
"1429","PFDN2"
"1430","NIT1"
"1431","DEDD"
"1432","UFC1"
"1433","AL590714.1"
"1434","USP21"
"1435","PPOX"
"1436","B4GALT3"
"1437","ADAMTS4"
"1438","NDUFS2"
"1439","FCER1G"
"1440","TOMM40L"
"1441","NR1I3"
"1442","PCP4L1"
"1443","MPZ"
"1444","SDHC"
"1445","CFAP126"
"1446","AL592295.4"
"1447","FCGR2A"
"1448","HSPA6"
"1449","FCGR3A"
"1450","FCGR2B"
"1451","FCRLA"
"1452","FCRLB"
"1453","DUSP12"
"1454","AL359541.1"
"1455","ATF6"
"1456","OLFML2B"
"1457","NOS1AP"
"1458","AL512785.1"
"1459","C1orf226"
"1460","UHMK1"
"1461","UAP1"
"1462","DDR2"
"1463","HSD17B7"
"1464","CCDC190"
"1465","RGS4"
"1466","RGS5"
"1467","NUF2"
"1468","PBX1"
"1469","AL357568.1"
"1470","RXRG"
"1471","AL356441.1"
"1472","MGST3"
"1473","ALDH9A1"
"1474","AL451074.6"
"1475","TMCO1"
"1476","AL451074.2"
"1477","UCK2"
"1478","FAM78B"
"1479","POGK"
"1480","TADA1"
"1481","ILDR2"
"1482","MAEL"
"1483","AL451050.2"
"1484","POU2F1"
"1485","CD247"
"1486","CREG1"
"1487","RCSD1"
"1488","MPZL1"
"1489","ADCY10"
"1490","Z99943.1"
"1491","MPC2"
"1492","DCAF6"
"1493","GPR161"
"1494","TIPRL"
"1495","SFT2D2"
"1496","TBX19"
"1497","AL023755.1"
"1498","ATP1B1"
"1499","NME7"
"1500","BLZF1"
"1501","CCDC181"
"1502","SLC19A2"
"1503","AL021068.1"
"1504","F5"
"1505","C1orf112"
"1506","SELL"
"1507","METTL18"
"1508","SCYL3"
"1509","KIFAP3"
"1510","METTL11B"
"1511","GORAB"
"1512","PRRX1"
"1513","Z97200.1"
"1514","FMO3"
"1515","FMO2"
"1516","FMO1"
"1517","FMO4"
"1518","PRRC2C"
"1519","MYOCOS"
"1520","VAMP4"
"1521","METTL13"
"1522","DNM3"
"1523","DNM3OS"
"1524","PIGC"
"1525","C1orf105"
"1526","SUCO"
"1527","TNFSF18"
"1528","TNFSF4"
"1529","AL645568.1"
"1530","PRDX6"
"1531","SLC9C2"
"1532","ANKRD45"
"1533","KLHL20"
"1534","CENPL"
"1535","DARS2"
"1536","GAS5-AS1"
"1537","ZBTB37"
"1538","SERPINC1"
"1539","RC3H1"
"1540","AL121983.1"
"1541","AL121983.2"
"1542","RABGAP1L"
"1543","CACYBP"
"1544","MRPS14"
"1545","TNN"
"1546","KIAA0040"
"1547","TNR"
"1548","AL513329.1"
"1549","COP1"
"1550","AL590723.1"
"1551","AL359265.3"
"1552","PAPPA2"
"1553","ASTN1"
"1554","BRINP2"
"1555","SEC16B"
"1556","RASAL2-AS1"
"1557","RASAL2"
"1558","C1orf220"
"1559","AL137796.1"
"1560","AL449106.1"
"1561","RALGPS2"
"1562","ANGPTL1"
"1563","FAM20B"
"1564","TOR3A"
"1565","ABL2"
"1566","SOAT1"
"1567","AXDND1"
"1568","AL359853.1"
"1569","TOR1AIP2"
"1570","AL353708.3"
"1571","TOR1AIP1"
"1572","AL353708.1"
"1573","CEP350"
"1574","QSOX1"
"1575","LHX4"
"1576","ACBD6"
"1577","XPR1"
"1578","KIAA1614"
"1579","AL162431.2"
"1580","KIAA1614-AS1"
"1581","STX6"
"1582","MR1"
"1583","IER5"
"1584","CACNA1E"
"1585","GLUL"
"1586","RNASEL"
"1587","RGS16"
"1588","LINC01686"
"1589","RGS8"
"1590","NPL"
"1591","DHX9"
"1592","LAMC1"
"1593","LAMC2"
"1594","NMNAT2"
"1595","SMG7"
"1596","NCF2"
"1597","ARPC5"
"1598","RGL1"
"1599","COLGALT2"
"1600","TSEN15"
"1601","C1orf21"
"1602","EDEM3"
"1603","FAM129A"
"1604","RNF2"
"1605","TRMT1L"
"1606","SWT1"
"1607","IVNS1ABP"
"1608","AL078644.2"
"1609","HMCN1"
"1610","PRG4"
"1611","TPR"
"1612","ODR4"
"1613","OCLM"
"1614","AL596220.1"
"1615","PDC"
"1616","AL096803.3"
"1617","PTGS2"
"1618","PACERR"
"1619","PLA2G4A"
"1620","ERVMER61-1"
"1621","BRINP3"
"1622","LINC01351"
"1623","RGS18"
"1624","AL390957.1"
"1625","AL136987.1"
"1626","RGS1"
"1627","RGS13"
"1628","AL136454.1"
"1629","RGS2"
"1630","UCHL5"
"1631","TROVE2"
"1632","GLRX2"
"1633","CDC73"
"1634","B3GALT2"
"1635","LINC01031"
"1636","KCNT2"
"1637","CFH"
"1638","F13B"
"1639","ASPM"
"1640","ZBTB41"
"1641","CRB1"
"1642","AL136322.1"
"1643","DENND1B"
"1644","C1orf53"
"1645","LHX9"
"1646","NEK7"
"1647","PTPRC"
"1648","MIR181A1HG"
"1649","NR5A2"
"1650","LINC00862"
"1651","ZNF281"
"1652","KIF14"
"1653","DDX59"
"1654","AL445483.1"
"1655","CAMSAP2"
"1656","INAVA"
"1657","KIF21B"
"1658","AL358473.1"
"1659","TMEM9"
"1660","IGFN1"
"1661","PHLDA3"
"1662","CSRP1"
"1663","AC096677.1"
"1664","NAV1"
"1665","IPO9-AS1"
"1666","AL645504.1"
"1667","IPO9"
"1668","SHISA4"
"1669","AL513217.1"
"1670","LMOD1"
"1671","TIMM17A"
"1672","RNPEP"
"1673","ELF3"
"1674","GPR37L1"
"1675","ARL8A"
"1676","PTPN7"
"1677","LGR6"
"1678","UBE2T"
"1679","PPP1R12B"
"1680","SYT2"
"1681","AC104463.2"
"1682","KDM5B"
"1683","AC098934.4"
"1684","PCAT6"
"1685","RABIF"
"1686","KLHL12"
"1687","ADIPOR1"
"1688","CYB5R1"
"1689","TMEM183A"
"1690","PPFIA4"
"1691","ADORA1"
"1692","MYBPH"
"1693","CHI3L1"
"1694","CHIT1"
"1695","LINC01353"
"1696","LINC01136"
"1697","BTG2"
"1698","FMOD"
"1699","PRELP"
"1700","ATP2B4"
"1701","LAX1"
"1702","ZC3H11A"
"1703","ZBED6"
"1704","SNRPE"
"1705","SOX13"
"1706","ETNK2"
"1707","KISS1"
"1708","GOLT1A"
"1709","PLEKHA6"
"1710","LINC00628"
"1711","PPP1R15B"
"1712","PIK3C2B"
"1713","MDM4"
"1714","AL512306.3"
"1715","LRRN2"
"1716","AL512306.2"
"1717","NFASC"
"1718","CNTN2"
"1719","TMEM81"
"1720","RBBP5"
"1721","DSTYK"
"1722","TMCC2"
"1723","NUAK2"
"1724","KLHDC8A"
"1725","LEMD1"
"1726","BLACAT1"
"1727","AC098936.1"
"1728","CDK18"
"1729","MFSD4A"
"1730","ELK4"
"1731","SLC45A3"
"1732","NUCKS1"
"1733","RAB29"
"1734","SLC41A1"
"1735","RAB7B"
"1736","FAM72A"
"1737","SRGAP2"
"1738","IKBKE"
"1739","RASSF5"
"1740","EIF2D"
"1741","AL591846.2"
"1742","DYRK3"
"1743","MAPKAPK2"
"1744","IL10"
"1745","FCMR"
"1746","C1orf116"
"1747","PFKFB2"
"1748","YOD1"
"1749","CD55"
"1750","CR1"
"1751","CR1L"
"1752","CD46"
"1753","MIR29B2CHG"
"1754","CD34"
"1755","AL356275.1"
"1756","PLXNA2"
"1757","LAMB3"
"1758","AL031316.1"
"1759","G0S2"
"1760","HSD11B1"
"1761","TRAF3IP3"
"1762","C1orf74"
"1763","IRF6"
"1764","UTP25"
"1765","SYT14"
"1766","SERTAD4-AS1"
"1767","SERTAD4"
"1768","HHAT"
"1769","KCNH1"
"1770","AL590132.1"
"1771","RCOR3"
"1772","TRAF5"
"1773","LINC00467"
"1774","SLC30A1"
"1775","NEK2"
"1776","LPGAT1"
"1777","INTS7"
"1778","DTL"
"1779","AL451060.1"
"1780","PPP2R5A"
"1781","AL360091.3"
"1782","TMEM206"
"1783","NENF"
"1784","AC092803.2"
"1785","ATF3"
"1786","FAM71A"
"1787","BATF3"
"1788","NSL1"
"1789","TATDN3"
"1790","SPATA45"
"1791","FLVCR1-DT"
"1792","FLVCR1"
"1793","VASH2"
"1794","ANGEL2"
"1795","RPS6KC1"
"1796","LINC00538"
"1797","PROX1"
"1798","AC011700.1"
"1799","AL606537.1"
"1800","SMYD2"
"1801","PTPN14"
"1802","CENPF"
"1803","KCNK2"
"1804","KCTD3"
"1805","USH2A"
"1806","ESRRG"
"1807","GPATCH2"
"1808","SPATA17"
"1809","RRP15"
"1810","TGFB2-AS1"
"1811","TGFB2"
"1812","C1orf143"
"1813","LYPLAL1-DT"
"1814","LYPLAL1"
"1815","AC096642.1"
"1816","ZC3H11B"
"1817","SLC30A10"
"1818","EPRS"
"1819","BPNT1"
"1820","IARS2"
"1821","RAB3GAP2"
"1822","MARK1"
"1823","C1orf115"
"1824","MARC2"
"1825","MARC1"
"1826","RNU6ATAC35P"
"1827","AL445423.1"
"1828","LINC01352"
"1829","HLX-AS1"
"1830","HLX"
"1831","DUSP10"
"1832","LINC01705"
"1833","AL513314.2"
"1834","TAF1A"
"1835","TAF1A-AS1"
"1836","MIA3"
"1837","AL592148.3"
"1838","AIDA"
"1839","BROX"
"1840","FAM177B"
"1841","AL392172.1"
"1842","DISP1"
"1843","TLR5"
"1844","SUSD4"
"1845","CAPN8"
"1846","CAPN2"
"1847","TP53BP2"
"1848","AC138393.3"
"1849","FBXO28"
"1850","DEGS1"
"1851","AC092809.4"
"1852","NVL"
"1853","CNIH4"
"1854","WDR26"
"1855","CNIH3"
"1856","DNAH14"
"1857","LBR"
"1858","ENAH"
"1859","SRP9"
"1860","EPHX1"
"1861","AL591895.1"
"1862","TMEM63A"
"1863","LEFTY1"
"1864","PYCR2"
"1865","LEFTY2"
"1866","SDE2"
"1867","AL512343.2"
"1868","H3F3A"
"1869","LINC01703"
"1870","ACBD3"
"1871","MIXL1"
"1872","LIN9"
"1873","PARP1"
"1874","STUM"
"1875","ITPKB"
"1876","ITPKB-AS1"
"1877","PSEN2"
"1878","COQ8A"
"1879","CDC42BPA"
"1880","ZNF678"
"1881","SNAP47"
"1882","JMJD4"
"1883","WNT9A"
"1884","ARF1"
"1885","C1orf35"
"1886","MRPL55"
"1887","GUK1"
"1888","GJC2"
"1889","IBA57"
"1890","OBSCN-AS1"
"1891","OBSCN"
"1892","AL353593.1"
"1893","TRIM11"
"1894","TRIM17"
"1895","HIST3H2A"
"1896","HIST3H2BB"
"1897","RNF187"
"1898","RHOU"
"1899","RAB4A"
"1900","AL117350.1"
"1901","CCSAP"
"1902","ACTA1"
"1903","NUP133"
"1904","ABCB10"
"1905","TAF5L"
"1906","URB2"
"1907","LINC01736"
"1908","GALNT2"
"1909","PGBD5"
"1910","COG2"
"1911","AGT"
"1912","AL512328.1"
"1913","CAPN9"
"1914","C1orf198"
"1915","TTC13"
"1916","ARV1"
"1917","FAM89A"
"1918","TRIM67"
"1919","C1orf131"
"1920","GNPAT"
"1921","EXOC8"
"1922","SPRTN"
"1923","EGLN1"
"1924","AL445524.1"
"1925","TSNAX"
"1926","TSNAX-DISC1"
"1927","DISC1"
"1928","SIPA1L2"
"1929","MAP10"
"1930","NTPCR"
"1931","PCNX2"
"1932","MAP3K21"
"1933","SLC35F3"
"1934","AL355472.4"
"1935","AL355472.1"
"1936","COA6"
"1937","TARBP1"
"1938","LINC01354"
"1939","IRF2BP2"
"1940","AL160408.2"
"1941","LINC01132"
"1942","AL391832.3"
"1943","LINC01348"
"1944","AL732292.2"
"1945","TOMM20"
"1946","RBM34"
"1947","ARID4B"
"1948","GGPS1"
"1949","TBCE"
"1950","B3GALNT2"
"1951","GNG4"
"1952","LYST"
"1953","NID1"
"1954","GPR137B"
"1955","ERO1B"
"1956","EDARADD"
"1957","LGALS8"
"1958","LGALS8-AS1"
"1959","AL359921.2"
"1960","AL359921.1"
"1961","HEATR1"
"1962","ACTN2"
"1963","MTR"
"1964","RYR2"
"1965","LINC01139"
"1966","AC093426.1"
"1967","CHRM3"
"1968","FMN2"
"1969","RGS7"
"1970","FH"
"1971","KMO"
"1972","OPN3"
"1973","CHML"
"1974","EXO1"
"1975","PLD5"
"1976","AL591686.1"
"1977","CEP170"
"1978","SDCCAG8"
"1979","AKT3"
"1980","AL591885.1"
"1981","ZBTB18"
"1982","AL645465.1"
"1983","ADSS"
"1984","CATSPERE"
"1985","DESI2"
"1986","AL451007.3"
"1987","AL451007.2"
"1988","COX20"
"1989","HNRNPU"
"1990","BX323046.1"
"1991","AL356512.1"
"1992","EFCAB2"
"1993","KIF26B"
"1994","SMYD3"
"1995","TFB2M"
"1996","CNST"
"1997","AL591848.3"
"1998","AL591848.2"
"1999","SCCPDH"
"2000","AL591848.4"
"2001","AHCTF1"
"2002","ZNF695"
"2003","ZNF670-ZNF695"
"2004","ZNF670"
"2005","ZNF669"
"2006","C1orf229"
"2007","ZNF124"
"2008","AL390728.6"
"2009","AL390728.5"
"2010","ZNF496"
"2011","NLRP3"
"2012","OR2L2"
"2013","SH3BP5L"
"2014","ZNF672"
"2015","ZNF692"
"2016","PGBD2"
"2017","FAM110C"
"2018","SH3YL1"
"2019","ACP1"
"2020","ALKAL2"
"2021","TMEM18"
"2022","AC116614.1"
"2023","AC144450.1"
"2024","PXDN"
"2025","MYT1L"
"2026","AC019118.2"
"2027","EIPR1"
"2028","TRAPPC12"
"2029","TRAPPC12-AS1"
"2030","ADI1"
"2031","AC231981.1"
"2032","AC108488.1"
"2033","RNASEH1"
"2034","RNASEH1-AS1"
"2035","RPS7"
"2036","COLEC11"
"2037","SOX11"
"2038","AC010729.1"
"2039","CMPK2"
"2040","RSAD2"
"2041","RNF144A"
"2042","AC010904.2"
"2043","LINC01871"
"2044","LINC00298"
"2045","LINC00299"
"2046","LINC01814"
"2047","ID2-AS1"
"2048","ID2"
"2049","KIDINS220"
"2050","MBOAT2"
"2051","ASAP2"
"2052","ITGB1BP1"
"2053","CPSF3"
"2054","IAH1"
"2055","ADAM17"
"2056","AC073195.1"
"2057","YWHAQ"
"2058","TAF1B"
"2059","AC010969.2"
"2060","GRHL1"
"2061","AC104794.2"
"2062","KLF11"
"2063","CYS1"
"2064","RRM2"
"2065","AC007240.1"
"2066","C2orf48"
"2067","HPCAL1"
"2068","ODC1"
"2069","AC007249.2"
"2070","NOL10"
"2071","RN7SL832P"
"2072","ATP6V1C2"
"2073","AC092687.3"
"2074","PDIA6"
"2075","LINC01954"
"2076","KCNF1"
"2077","AC062028.1"
"2078","C2orf50"
"2079","PQLC3"
"2080","ROCK2"
"2081","E2F6"
"2082","GREB1"
"2083","NTSR2"
"2084","LPIN1"
"2085","MIR3681HG"
"2086","AC009486.1"
"2087","TRIB2"
"2088","LINC00276"
"2089","FAM84A"
"2090","NBAS"
"2091","DDX1"
"2092","MYCNOS"
"2093","MYCN"
"2094","FAM49A"
"2095","RAD51AP2"
"2096","VSNL1"
"2097","SMC6"
"2098","GEN1"
"2099","KCNS3"
"2100","AC079148.1"
"2101","RDH14"
"2102","LINC01376"
"2103","OSR1"
"2104","AC010096.1"
"2105","LINC00954"
"2106","TTC32"
"2107","AC013400.1"
"2108","WDR35"
"2109","MATN3"
"2110","LAPTM4A"
"2111","AC098828.2"
"2112","SDC1"
"2113","PUM2"
"2114","RHOB"
"2115","HS1BP3"
"2116","AC012065.3"
"2117","GDF7"
"2118","AC012065.4"
"2119","LDAH"
"2120","KLHL29"
"2121","AC009242.1"
"2122","ATAD2B"
"2123","UBXN2A"
"2124","MFSD2B"
"2125","WDCP"
"2126","FKBP1B"
"2127","SF3B6"
"2128","FAM228B"
"2129","TP53I3"
"2130","PFN4"
"2131","AC008073.3"
"2132","FAM228A"
"2133","ITSN2"
"2134","AC009228.1"
"2135","NCOA1"
"2136","PTRHD1"
"2137","CENPO"
"2138","ADCY3"
"2139","AC012073.1"
"2140","DNAJC27"
"2141","DNAJC27-AS1"
"2142","EFR3B"
"2143","POMC"
"2144","DNMT3A"
"2145","AC012074.1"
"2146","DTNB"
"2147","ASXL2"
"2148","KIF3C"
"2149","RAB10"
"2150","GAREM2"
"2151","HADHA"
"2152","HADHB"
"2153","ADGRF3"
"2154","SELENOI"
"2155","DRC1"
"2156","OTOF"
"2157","KCNK3"
"2158","SLC35F6"
"2159","CENPA"
"2160","DPYSL5"
"2161","MAPRE3"
"2162","TMEM214"
"2163","AGBL5"
"2164","AGBL5-AS1"
"2165","AC013472.3"
"2166","AC013403.2"
"2167","OST4"
"2168","EMILIN1"
"2169","KHK"
"2170","CGREF1"
"2171","ABHD1"
"2172","PREB"
"2173","SLC5A6"
"2174","ATRAID"
"2175","CAD"
"2176","SLC30A3"
"2177","UCN"
"2178","MPV17"
"2179","GTF3C2"
"2180","GTF3C2-AS1"
"2181","AC074117.1"
"2182","EIF2B4"
"2183","SNX17"
"2184","ZNF513"
"2185","PPM1G"
"2186","NRBP1"
"2187","KRTCAP3"
"2188","IFT172"
"2189","FNDC4"
"2190","GCKR"
"2191","C2orf16"
"2192","ZNF512"
"2193","CCDC121"
"2194","GPN1"
"2195","SUPT7L"
"2196","SLC4A1AP"
"2197","LINC01460"
"2198","MRPL33"
"2199","RBKS"
"2200","BABAM2"
"2201","AC093690.1"
"2202","FOSL2"
"2203","AC104695.3"
"2204","PLB1"
"2205","AC092164.1"
"2206","PPP1CB"
"2207","SPDYA"
"2208","AC097724.1"
"2209","TRMT61B"
"2210","WDR43"
"2211","TOGARAM2"
"2212","CLIP4"
"2213","ALK"
"2214","AC016907.2"
"2215","YPEL5"
"2216","LBH"
"2217","LINC01936"
"2218","LCLAT1"
"2219","GALNT14"
"2220","CAPN14"
"2221","EHD3"
"2222","AL121652.1"
"2223","MEMO1"
"2224","DPY30"
"2225","AL121655.1"
"2226","SPAST"
"2227","AL121658.1"
"2228","SLC30A6"
"2229","YIPF4"
"2230","AL133245.1"
"2231","BIRC6"
"2232","TTC27"
"2233","LTBP1"
"2234","RASGRP3"
"2235","AC020594.1"
"2236","FAM98A"
"2237","AC009414.2"
"2238","CRIM1"
"2239","AC007378.1"
"2240","FEZ2"
"2241","VIT"
"2242","STRN"
"2243","HEATR5B"
"2244","GPATCH11"
"2245","EIF2AK2"
"2246","CEBPZOS"
"2247","CEBPZ"
"2248","NDUFAF7"
"2249","PRKD3"
"2250","QPCT"
"2251","CDC42EP3"
"2252","RMDN2"
"2253","CYP1B1"
"2254","CYP1B1-AS1"
"2255","ATL2"
"2256","AC011247.1"
"2257","HNRNPLL"
"2258","GALM"
"2259","AC074366.1"
"2260","SRSF7"
"2261","GEMIN6"
"2262","DHX57"
"2263","MORN2"
"2264","ARHGEF33"
"2265","AC019171.1"
"2266","SOS1"
"2267","CDKL4"
"2268","MAP4K3"
"2269","AC007388.1"
"2270","TMEM178A"
"2271","THUMPD2"
"2272","SLC8A1-AS1"
"2273","SLC8A1"
"2274","PKDCC"
"2275","EML4"
"2276","COX7A2L"
"2277","KCNG3"
"2278","MTA3"
"2279","HAAO"
"2280","LINC02580"
"2281","ZFP36L2"
"2282","LINC01126"
"2283","AC010883.1"
"2284","THADA"
"2285","PLEKHH2"
"2286","C1GALT1C1L"
"2287","DYNC2LI1"
"2288","ABCG5"
"2289","ABCG8"
"2290","LRPPRC"
"2291","AC019129.2"
"2292","PPM1B"
"2293","SLC3A1"
"2294","PREPL"
"2295","CAMKMT"
"2296","SIX3-AS1"
"2297","SIX2"
"2298","SRBD1"
"2299","PRKCE"
"2300","EPAS1"
"2301","LINC02583"
"2302","ATP6V1E2"
"2303","RHOQ"
"2304","AC018682.1"
"2305","PIGF"
"2306","CRIPT"
"2307","SOCS5"
"2308","AC016722.3"
"2309","LINC01118"
"2310","LINC01119"
"2311","AC016722.2"
"2312","MCFD2"
"2313","TTC7A"
"2314","STPG4"
"2315","CALM2"
"2316","AC106869.1"
"2317","EPCAM"
"2318","MSH2"
"2319","KCNK12"
"2320","MSH6"
"2321","FBXO11"
"2322","AC079807.1"
"2323","FOXN2"
"2324","AC093635.1"
"2325","PPP1R21"
"2326","STON1"
"2327","STON1-GTF2A1L"
"2328","NRXN1"
"2329","AC007402.1"
"2330","ASB3"
"2331","GPR75-ASB3"
"2332","CHAC2"
"2333","ERLEC1"
"2334","GPR75"
"2335","PSME4"
"2336","ACYP2"
"2337","AC008280.3"
"2338","TSPYL6"
"2339","C2orf73"
"2340","SPTBN1"
"2341","AC093110.1"
"2342","EML6"
"2343","RTN4"
"2344","CLHC1"
"2345","AC012358.1"
"2346","RPS27A"
"2347","MTIF2"
"2348","AC012358.3"
"2349","CCDC88A"
"2350","CFAP36"
"2351","PPP4R3B"
"2352","AC015982.1"
"2353","PNPT1"
"2354","EFEMP1"
"2355","MIR217HG"
"2356","AC007743.1"
"2357","CCDC85A"
"2358","VRK2"
"2359","FANCL"
"2360","AC007250.1"
"2361","LINC01122"
"2362","BCL11A"
"2363","PAPOLG"
"2364","REL"
"2365","PUS10"
"2366","PEX13"
"2367","KIAA1841"
"2368","C2orf74"
"2369","USP34"
"2370","AC016727.1"
"2371","XPO1"
"2372","FAM161A"
"2373","CCT4"
"2374","AC107081.2"
"2375","COMMD1"
"2376","B3GNT2"
"2377","TMEM17"
"2378","EHBP1"
"2379","AC009501.1"
"2380","OTX1"
"2381","WDPCP"
"2382","MDH1"
"2383","UGP2"
"2384","VPS54"
"2385","AC012368.2"
"2386","PELI1"
"2387","AC012368.1"
"2388","LINC00309"
"2389","AC008074.1"
"2390","LGALSL"
"2391","AC008074.3"
"2392","AFTPH"
"2393","SERTAD2"
"2394","AC007365.1"
"2395","LINC02245"
"2396","SLC1A4"
"2397","LINC02576"
"2398","CEP68"
"2399","RAB1A"
"2400","ACTR2"
"2401","SPRED2"
"2402","LINC01873"
"2403","MEIS1"
"2404","MEIS1-AS2"
"2405","LINC01829"
"2406","ETAA1"
"2407","LINC01812"
"2408","C1D"
"2409","WDR92"
"2410","PNO1"
"2411","PPP3R1"
"2412","AC017083.2"
"2413","AC017083.1"
"2414","CNRIP1"
"2415","PLEK"
"2416","FBXO48"
"2417","APLF"
"2418","ARHGAP25"
"2419","ANTXR1"
"2420","GFPT1"
"2421","NFU1"
"2422","AAK1"
"2423","ANXA4"
"2424","GMCL1"
"2425","SNRNP27"
"2426","MXD1"
"2427","ASPRV1"
"2428","PCBP1"
"2429","LINC01816"
"2430","C2orf42"
"2431","TIA1"
"2432","PCYOX1"
"2433","SNRPG"
"2434","FAM136A"
"2435","TGFA"
"2436","ADD2"
"2437","CLEC4F"
"2438","CD207"
"2439","VAX2"
"2440","ATP6V1B1"
"2441","AC007040.2"
"2442","ATP6V1B1-AS1"
"2443","ANKRD53"
"2444","TEX261"
"2445","NAGK"
"2446","AC007881.3"
"2447","MCEE"
"2448","MPHOSPH10"
"2449","PAIP2B"
"2450","ZNF638"
"2451","AC007878.1"
"2452","DYSF"
"2453","CYP26B1"
"2454","EXOC6B"
"2455","SPR"
"2456","EMX1"
"2457","SFXN5"
"2458","RAB11FIP5"
"2459","SMYD5"
"2460","PRADC1"
"2461","CCT7"
"2462","FBXO41"
"2463","ALMS1"
"2464","TPRKB"
"2465","AC092653.1"
"2466","DUSP11"
"2467","STAMBP"
"2468","ACTG2"
"2469","DGUOK"
"2470","DGUOK-AS1"
"2471","AC073046.1"
"2472","TET3"
"2473","AC073263.1"
"2474","BOLA3"
"2475","BOLA3-AS1"
"2476","MOB1A"
"2477","AC073263.2"
"2478","MTHFD2"
"2479","SLC4A5"
"2480","DCTN1"
"2481","AC005041.1"
"2482","C2orf81"
"2483","WDR54"
"2484","RTKN"
"2485","INO80B"
"2486","WBP1"
"2487","MOGS"
"2488","MRPL53"
"2489","CCDC142"
"2490","TTC31"
"2491","LBX2"
"2492","LBX2-AS1"
"2493","PCGF1"
"2494","TLX2"
"2495","DQX1"
"2496","AUP1"
"2497","HTRA2"
"2498","LOXL3"
"2499","DOK1"
"2500","SEMA4F"
"2501","AC019069.1"
"2502","HK2"
"2503","POLE4"
"2504","EVA1A"
"2505","MRPL19"
"2506","GCFC2"
"2507","AC005034.3"
"2508","AC005034.2"
"2509","LRRTM4"
"2510","AC079117.1"
"2511","CTNNA2"
"2512","AC016716.2"
"2513","LRRTM1"
"2514","AC008067.1"
"2515","SUCLG1"
"2516","DNAH6"
"2517","TRABD2A"
"2518","TMSB10"
"2519","KCMF1"
"2520","TCF7L1"
"2521","TGOLN2"
"2522","RETSAT"
"2523","ELMOD3"
"2524","CAPG"
"2525","SH2D6"
"2526","MAT2A"
"2527","GGCX"
"2528","VAMP8"
"2529","VAMP5"
"2530","RNF181"
"2531","TMEM150A"
"2532","USP39"
"2533","C2orf68"
"2534","GNLY"
"2535","ATOH8"
"2536","AC105053.1"
"2537","ST3GAL5"
"2538","ST3GAL5-AS1"
"2539","AC012511.1"
"2540","POLR1A"
"2541","PTCD3"
"2542","IMMT"
"2543","AC009309.1"
"2544","MRPL35"
"2545","REEP1"
"2546","KDM3A"
"2547","CHMP3"
"2548","RNF103-CHMP3"
"2549","AC015971.1"
"2550","RNF103"
"2551","RMND5A"
"2552","CD8A"
"2553","PLGLB1"
"2554","LINC01943"
"2555","CYTOR"
"2556","PLGLB2"
"2557","RGPD2"
"2558","KRCC1"
"2559","FABP1"
"2560","THNSL2"
"2561","EIF2AK3"
"2562","AC062029.1"
"2563","RPIA"
"2564","AC233263.6"
"2565","AC233266.2"
"2566","ANKRD20A8P"
"2567","TEKT4"
"2568","MAL"
"2569","MRPS5"
"2570","ZNF514"
"2571","ZNF2"
"2572","AC092835.1"
"2573","PROM2"
"2574","KCNIP3"
"2575","FAHD2A"
"2576","AC009237.14"
"2577","AC009237.15"
