"","x"
"5265","SSBP2"
"5266","ATG10"
"5267","RPS23"
"5268","ATP6AP1L"
"5269","AC104118.1"
"5270","TMEM167A"
"5271","XRCC4"
"5272","VCAN"
"5273","VCAN-AS1"
"5274","HAPLN1"
"5275","EDIL3"
"5276","COX7C"
"5277","RASA1"
"5278","CCNH"
"5279","AC018754.1"
"5280","TMEM161B"
"5281","TMEM161B-AS1"
"5282","LINC02060"
"5283","LINC00461"
"5284","MEF2C"
"5285","MEF2C-AS1"
"5286","CETN3"
"5287","MBLAC2"
"5288","POLR3G"
"5289","LYSMD3"
"5290","ADGRV1"
"5291","AC123595.1"
"5292","LUCAT1"
"5293","AC123595.2"
"5294","ARRDC3"
"5295","ARRDC3-AS1"
"5296","NR2F1-AS1"
"5297","NR2F1"
"5298","FAM172A"
"5299","POU5F2"
"5300","KIAA0825"
"5301","SLF1"
"5302","MCTP1"
"5303","TTC37"
"5304","ARSK"
"5305","GPR150"
"5306","RFESD"
"5307","SPATA9"
"5308","AC008840.1"
"5309","RHOBTB3"
"5310","GLRX"
"5311","AC008592.4"
"5312","AC008592.5"
"5313","LINC01554"
"5314","ELL2"
"5315","MIR583HG"
"5316","AC099509.1"
"5317","PCSK1"
"5318","CAST"
"5319","ERAP1"
"5320","AC008906.1"
"5321","AC008906.2"
"5322","AC009126.1"
"5323","ERAP2"
"5324","LNPEP"
"5325","LIX1-AS1"
"5326","LIX1"
"5327","RIOK2"
"5328","RGMB"
"5329","RGMB-AS1"
"5330","AC008522.1"
"5331","CHD1"
"5332","LINC02062"
"5333","AC021086.1"
"5334","FAM174A"
"5335","ST8SIA4"
"5336","SLCO4C1"
"5337","PAM"
"5338","GIN1"
"5339","PPIP5K2"
"5340","C5orf30"
"5341","NUDT12"
"5342","EFNA5"
"5343","FBXL17"
"5344","LINC01023"
"5345","FER"
"5346","AC008467.1"
"5347","PJA2"
"5348","AC012603.1"
"5349","MAN2A1"
"5350","TMEM232"
"5351","SLC25A46"
"5352","TSLP"
"5353","WDR36"
"5354","CAMK4"
"5355","STARD4"
"5356","STARD4-AS1"
"5357","NREP"
"5358","EPB41L4A"
"5359","EPB41L4A-AS1"
"5360","APC"
"5361","SRP19"
"5362","REEP5"
"5363","DCP2"
"5364","MCC"
"5365","YTHDC2"
"5366","KCNN2"
"5367","TRIM36"
"5368","PGGT1B"
"5369","AC008494.3"
"5370","CCDC112"
"5371","FEM1C"
"5372","TMED7-TICAM2"
"5373","TICAM2"
"5374","AC010226.1"
"5375","TMED7"
"5376","AC008549.2"
"5377","CDO1"
"5378","ATG12"
"5379","AP3S1"
"5380","LVRN"
"5381","AC034236.2"
"5382","COMMD10"
"5383","SEMA6A"
"5384","SEMA6A-AS1"
"5385","LINC02147"
"5386","DTWD2"
"5387","AC008629.1"
"5388","DMXL1"
"5389","TNFAIP8"
"5390","HSD17B4"
"5391","PRR16"
"5392","SRFBP1"
"5393","LOX"
"5394","SNCAIP"
"5395","SNX2"
"5396","SNX24"
"5397","PPIC"
"5398","PRDM6"
"5399","CEP120"
"5400","CSNK1G3"
"5401","LINC01170"
"5402","ZNF608"
"5403","GRAMD2B"
"5404","ALDH7A1"
"5405","PHAX"
"5406","LMNB1"
"5407","MARCH3"
"5408","C5orf63"
"5409","AC011416.3"
"5410","MEGF10"
"5411","PRRC1"
"5412","LINC01184"
"5413","SLC12A2"
"5414","FBN2"
"5415","ISOC1"
"5416","ADAMTS19"
"5417","AC008591.1"
"5418","CHSY3"
"5419","HINT1"
"5420","LYRM7"
"5421","CDC42SE2"
"5422","RAPGEF6"
"5423","FNIP1"
"5424","MEIKIN"
"5425","AC026398.1"
"5426","ACSL6"
"5427","CSF2"
"5428","P4HA2"
"5429","PDLIM4"
"5430","SLC22A4"
"5431","SLC22A5"
"5432","AC116366.3"
"5433","AC116366.2"
"5434","AC116366.1"
"5435","IRF1"
"5436","RAD50"
"5437","KIF3A"
"5438","SEPT8"
"5439","SHROOM1"
"5440","GDF9"
"5441","UQCRQ"
"5442","LEAP2"
"5443","AFF4"
"5444","AC010240.3"
"5445","ZCCHC10"
"5446","HSPA4"
"5447","C5orf15"
"5448","VDAC1"
"5449","AC008608.2"
"5450","TCF7"
"5451","SKP1"
"5452","PPP2CA"
"5453","AC104109.2"
"5454","CDKL3"
"5455","UBE2B"
"5456","AC109454.2"
"5457","CDKN2AIPNL"
"5458","JADE2"
"5459","SAR1B"
"5460","SEC24A"
"5461","CAMLG"
"5462","DDX46"
"5463","C5orf24"
"5464","TXNDC15"
"5465","PCBD2"
"5466","CATSPER3"
"5467","PITX1"
"5468","C5orf66"
"5469","H2AFY"
"5470","AC026691.1"
"5471","TIFAB"
"5472","AC022092.1"
"5473","CXCL14"
"5474","TGFBI"
"5475","SMAD5"
"5476","SPOCK1"
"5477","KLHL3"
"5478","HNRNPA0"
"5479","AC106791.1"
"5480","MYOT"
"5481","PKD2L2"
"5482","FAM13B"
"5483","AC113382.1"
"5484","NME5"
"5485","BRD8"
"5486","KIF20A"
"5487","CDC23"
"5488","CDC25C"
"5489","FAM53C"
"5490","AC104116.1"
"5491","KDM3B"
"5492","REEP2"
"5493","EGR1"
"5494","ETF1"
"5495","HSPA9"
"5496","CTNNA1"
"5497","AC034243.1"
"5498","LRRTM2"
"5499","SIL1"
"5500","AC011405.1"
"5501","MATR3"
"5502","SNHG4"
"5503","PAIP2"
"5504","AC135457.1"
"5505","MZB1"
"5506","PROB1"
"5507","SPATA24"
"5508","DNAJC18"
"5509","TMEM173"
"5510","UBE2D2"
"5511","AC113361.1"
"5512","CXXC5"
"5513","CXXC5-AS1"
"5514","AC008667.4"
"5515","PSD2"
"5516","NRG2"
"5517","MALINC1"
"5518","PURA"
"5519","IGIP"
"5520","CYSTM1"
"5521","PFDN1"
"5522","HBEGF"
"5523","ANKHD1"
"5524","ANKHD1-EIF4EBP3"
"5525","SRA1"
"5526","EIF4EBP3"
"5527","APBB3"
"5528","SLC35A4"
"5529","CD14"
"5530","NDUFA2"
"5531","TMCO6"
"5532","IK"
"5533","WDR55"
"5534","DND1"
"5535","HARS"
"5536","HARS2"
"5537","ZMAT2"
"5538","PCDHA1"
"5539","PCDHA3"
"5540","PCDHA4"
"5541","PCDHA5"
"5542","PCDHA7"
"5543","PCDHA9"
"5544","PCDHA10"
"5545","PCDHA12"
"5546","PCDHAC1"
"5547","PCDHB2"
"5548","PCDHB3"
"5549","AC244517.1"
"5550","PCDHB4"
"5551","PCDHB5"
"5552","PCDHB7"
"5553","PCDHB16"
"5554","PCDHB9"
"5555","PCDHB10"
"5556","PCDHB11"
"5557","PCDHB12"
"5558","PCDHB13"
"5559","PCDHB14"
"5560","PCDHB15"
"5561","TAF7"
"5562","AC005618.1"
"5563","PCDHGA1"
"5564","PCDHGA2"
"5565","PCDHGA3"
"5566","PCDHGA4"
"5567","PCDHGB2"
"5568","PCDHGA5"
"5569","PCDHGB3"
"5570","PCDHGA6"
"5571","PCDHGA7"
"5572","PCDHGA8"
"5573","PCDHGB5"
"5574","PCDHGA9"
"5575","PCDHGB6"
"5576","PCDHGA10"
"5577","PCDHGB7"
"5578","PCDHGA11"
"5579","PCDHGA12"
"5580","PCDHGC3"
"5581","DIAPH1"
"5582","AC008781.2"
"5583","HDAC3"
"5584","RELL2"
"5585","FCHSD1"
"5586","ARAP3"
"5587","PCDH1"
"5588","DELE1"
"5589","PCDH12"
"5590","RNF14"
"5591","GNPDA1"
"5592","NDFIP1"
"5593","SPRY4"
"5594","FGF1"
"5595","LINC01844"
"5596","ARHGAP26"
"5597","NR3C1"
"5598","YIPF5"
"5599","KCTD16"
"5600","PRELID2"
"5601","PLAC8L1"
"5602","LARS"
"5603","AC091959.3"
"5604","RBM27"
"5605","TCERG1"
"5606","PPP2R2B"
"5607","STK32A"
"5608","DPYSL3"
"5609","JAKMIP2"
"5610","SPINK1"
"5611","SPINK6"
"5612","AC091948.1"
"5613","FBXO38"
"5614","AC114939.1"
"5615","ADRB2"
"5616","SH3TC2"
"5617","AC116312.1"
"5618","ABLIM3"
"5619","AFAP1L1"
"5620","GRPEL2"
"5621","PCYOX1L"
"5622","CARMN"
"5623","CSNK1A1"
"5624","ARHGEF37"
"5625","PPARGC1B"
"5626","PDE6A"
"5627","SLC26A2"
"5628","TIGD6"
"5629","HMGXB3"
"5630","CSF1R"
"5631","PDGFRB"
"5632","SLC6A7"
"5633","CAMK2A"
"5634","TCOF1"
"5635","CD74"
"5636","RPS14"
"5637","NDST1"
"5638","SYNPO"
"5639","MYOZ3"
"5640","RBM22"
"5641","DCTN4"
"5642","SMIM3"
"5643","IRGM"
"5644","ZNF300"
"5645","GPX3"
"5646","TNIP1"
"5647","ANXA6"
"5648","CCDC69"
"5649","GM2A"
"5650","SLC36A1"
"5651","AC011337.1"
"5652","AC011374.1"
"5653","SPARC"
"5654","AC011374.2"
"5655","ATOX1"
"5656","AC091982.3"
"5657","G3BP1"
"5658","GRIA1"
"5659","FAM114A2"
"5660","MFAP3"
"5661","GALNT10"
"5662","SAP30L-AS1"
"5663","SAP30L"
"5664","LARP1"
"5665","FAXDC2"
"5666","CNOT8"
"5667","GEMIN5"
"5668","MRPL22"
"5669","SGCD"
"5670","TIMD4"
"5671","HAVCR1"
"5672","HAVCR2"
"5673","MED7"
"5674","ITK"
"5675","CYFIP2"
"5676","AC008676.1"
"5677","ADAM19"
"5678","NIPAL4"
"5679","THG1L"
"5680","LSM11"
"5681","CLINT1"
"5682","EBF1"
"5683","RNF145"
"5684","UBLCP1"
"5685","AC008691.1"
"5686","IL12B"
"5687","ADRA1B"
"5688","TTC1"
"5689","PWWP2A"
"5690","FABP6"
"5691","CCNJL"
"5692","C1QTNF2"
"5693","ZBED8"
"5694","SLU7"
"5695","PTTG1"
"5696","MIR3142HG"
"5697","ATP10B"
"5698","GABRB2"
"5699","GABRG2"
"5700","CCNG1"
"5701","NUDCD2"
"5702","HMMR"
"5703","MAT2B"
"5704","TENM2"
"5705","AC008637.1"
"5706","WWC1"
"5707","RARS"
"5708","FBLL1"
"5709","PANK3"
"5710","SLIT3"
"5711","SPDL1"
"5712","DOCK2"
"5713","FOXI1"
"5714","LINC01187"
"5715","C5orf58"
"5716","LCP2"
"5717","AC034199.1"
"5718","LINC01366"
"5719","KCNIP1"
"5720","KCNMB1"
"5721","AC027306.1"
"5722","AC008619.1"
"5723","RANBP17"
"5724","NPM1"
"5725","FGF18"
"5726","FBXW11"
"5727","STK10"
"5728","UBTD2"
"5729","SH3PXD2B"
"5730","NEURL1B"
"5731","AC022217.3"
"5732","DUSP1"
"5733","ERGIC1"
"5734","AC008429.1"
"5735","AC008429.3"
"5736","RPL26L1"
"5737","ATP6V0E1"
"5738","CREBRF"
"5739","AC008378.1"
"5740","BNIP1"
"5741","NKX2-5"
"5742","STC2"
"5743","BOD1"
"5744","CPEB4"
"5745","C5orf47"
"5746","NSG2"
"5747","LINC01411"
"5748","MSX2"
"5749","SFXN1"
"5750","HRH2"
"5751","CPLX2"
"5752","THOC3"
"5753","SIMC1"
"5754","KIAA1191"
"5755","ARL10"
"5756","NOP16"
"5757","HIGD2A"
"5758","CLTB"
"5759","FAF2"
"5760","RNF44"
"5761","GPRIN1"
"5762","SNCB"
"5763","TSPAN17"
"5764","HK3"
"5765","UIMC1"
"5766","ZNF346"
"5767","NSD1"
"5768","RAB24"
"5769","MXD3"
"5770","PRELID1"
"5771","LMAN2"
"5772","RGS14"
"5773","F12"
"5774","GRK6"
"5775","PRR7-AS1"
"5776","PRR7"
"5777","DBN1"
"5778","PDLIM7"
"5779","DOK3"
"5780","DDX41"
"5781","FAM193B"
"5782","AC139795.3"
"5783","TMED9"
"5784","B4GALT7"
"5785","AC139795.2"
"5786","AC106795.2"
"5787","N4BP3"
"5788","RMND5B"
"5789","NHP2"
"5790","HNRNPAB"
"5791","PHYKPL"
"5792","COL23A1"
"5793","CLK4"
"5794","ZNF354A"
"5795","ZNF354B"
"5796","ZFP2"
"5797","ZNF454"
"5798","ZNF879"
"5799","ZNF354C"
"5800","ADAMTS2"
"5801","RUFY1"
"5802","AC136604.2"
"5803","HNRNPH1"
"5804","AC136604.3"
"5805","CANX"
"5806","MAML1"
"5807","LTC4S"
"5808","MGAT4B"
"5809","SQSTM1"
"5810","MRNIP"
"5811","AC008393.1"
"5812","TBC1D9B"
"5813","RNF130"
"5814","RASGEF1C"
"5815","MAPK9"
"5816","AC008610.1"
"5817","GFPT2"
"5818","CNOT6"
"5819","SCGB3A1"
"5820","MGAT1"
"5821","LINC00847"
"5822","ZFP62"
"5823","BTNL9"
"5824","LINC01962"
"5825","AC008443.5"
"5826","TRIM7"
"5827","TRIM41"
"5828","RACK1"
"5829","TRIM52"
"5830","AC138035.1"
"5831","DUSP22"
"5832","IRF4"
"5833","EXOC2"
"5834","HUS1B"
"5835","AL357054.4"
"5836","FOXQ1"
"5837","FOXF2"
"5838","AL512329.2"
"5839","FOXC1"
"5840","GMDS"
"5841","GMDS-DT"
"5842","MYLK4"
"5843","WRNIP1"
"5844","SERPINB1"
"5845","SERPINB9P1"
"5846","SERPINB9"
"5847","SERPINB6"
"5848","LINC01011"
"5849","NQO2"
"5850","AL133351.1"
"5851","RIPK1"
"5852","AL031963.3"
"5853","BPHL"
"5854","AL031963.1"
"5855","TUBB2A"
"5856","LINC02525"
"5857","TUBB2B"
"5858","PSMG4"
"5859","SLC22A23"
"5860","PXDC1"
"5861","AL391422.3"
"5862","FAM50B"
"5863","AL590004.4"
"5864","AL138831.2"
"5865","PRPF4B"
"5866","ECI2"
"5867","AL136309.2"
"5868","CDYL"
"5869","RPP40"
"5870","AL359643.3"
"5871","PPP1R3G"
"5872","LYRM4"
"5873","FARS2"
"5874","NRN1"
"5875","F13A1"
"5876","LY86"
"5877","AL031123.2"
"5878","RREB1"
"5879","SSR1"
"5880","AL139095.4"
"5881","CAGE1"
"5882","RIOK1"
"5883","DSP"
"5884","SNRNP48"
"5885","BMP6"
"5886","TXNDC5"
"5887","BLOC1S5"
"5888","EEF1E1"
"5889","SLC35B3"
"5890","TFAP2A"
"5891","AL138885.3"
"5892","GCNT2"
"5893","C6orf52"
"5894","PAK1IP1"
"5895","TMEM14C"
"5896","TMEM14B"
"5897","MAK"
"5898","SYCP2L"
"5899","ELOVL2"
"5900","SMIM13"
"5901","NEDD9"
"5902","TMEM170B"
"5903","ADTRP"
"5904","AL157373.2"
"5905","HIVEP1"
"5906","EDN1"
"5907","PHACTR1"
"5908","AL008729.1"
"5909","TBC1D7"
"5910","AL008729.2"
"5911","GFOD1"
"5912","SIRT5"
"5913","AL441883.1"
"5914","NOL7"
"5915","RANBP9"
"5916","MCUR1"
"5917","AL023583.1"
"5918","RNF182"
"5919","CD83"
"5920","AL136162.1"
"5921","JARID2"
"5922","JARID2-AS1"
"5923","DTNBP1"
"5924","MYLIP"
"5925","GMPR"
"5926","AL009031.1"
"5927","ATXN1"
"5928","AL137003.1"
"5929","AL137003.2"
"5930","CAP2"
"5931","FAM8A1"
"5932","NUP153"
"5933","AL138724.1"
"5934","KIF13A"
"5935","NHLRC1"
"5936","TPMT"
"5937","KDM1B"
"5938","DEK"
"5939","RNF144B"
"5940","MIR548A1HG"
"5941","ID4"
"5942","MBOAT1"
"5943","E2F3"
"5944","CDKAL1"
"5945","SOX4"
"5946","CASC15"
"5947","NRSN1"
"5948","DCDC2"
"5949","MRS2"
"5950","GPLD1"
"5951","ALDH5A1"
"5952","KIAA0319"
"5953","TDP2"
"5954","ACOT13"
"5955","AL031775.1"
"5956","C6orf62"
"5957","AL133264.2"
"5958","GMNN"
"5959","RIPOR2"
"5960","CARMIL1"
"5961","TRIM38"
"5962","U91328.1"
"5963","U91328.3"
"5964","HIST1H1A"
"5965","HIST1H3A"
"5966","HIST1H4A"
"5967","HIST1H4B"
"5968","HIST1H3B"
"5969","HIST1H2AB"
"5970","HIST1H2BB"
"5971","HIST1H3C"
"5972","HIST1H1C"
"5973","HFE"
"5974","HIST1H4C"
"5975","HIST1H2BC"
"5976","HIST1H2AC"
"5977","HIST1H1E"
"5978","HIST1H2BD"
"5979","AL353759.1"
"5980","HIST1H2BE"
"5981","HIST1H4D"
"5982","AL031777.3"
"5983","HIST1H2BF"
"5984","HIST1H4E"
"5985","HIST1H2BG"
"5986","HIST1H2AE"
"5987","HIST1H3E"
"5988","HIST1H1D"
"5989","HIST1H4F"
"5990","HIST1H3F"
"5991","HIST1H2BH"
"5992","HIST1H3G"
"5993","HIST1H2BI"
"5994","HIST1H4H"
"5995","BTN3A2"
"5996","BTN2A2"
"5997","BTN3A1"
"5998","BTN3A3"
"5999","BTN2A1"
"6000","HCG11"
"6001","HMGN4"
"6002","AL121936.1"
"6003","ABT1"
"6004","AL513548.3"
"6005","ZNF322"
"6006","AL513548.1"
"6007","LINC00240"
"6008","AL021807.1"
"6009","HIST1H2BJ"
"6010","HIST1H2AG"
"6011","HIST1H4I"
"6012","HIST1H2BK"
"6013","HIST1H2AH"
"6014","ZNF391"
"6015","ZNF184"
"6016","HIST1H2BL"
"6017","HIST1H2AI"
"6018","HIST1H3H"
"6019","HIST1H2AJ"
"6020","HIST1H2BM"
"6021","HIST1H4J"
"6022","HIST1H2BN"
"6023","HIST1H2AK"
"6024","HIST1H2AL"
"6025","HIST1H1B"
"6026","HIST1H3I"
"6027","HIST1H4L"
"6028","HIST1H3J"
"6029","HIST1H2AM"
"6030","HIST1H2BO"
"6031","AL121944.1"
"6032","ZNF165"
"6033","ZSCAN16-AS1"
"6034","ZSCAN16"
"6035","AL358933.1"
"6036","ZKSCAN8"
"6037","ZSCAN9"
"6038","ZKSCAN4"
"6039","NKAPL"
"6040","ZSCAN26"
"6041","PGBD1"
"6042","ZSCAN31"
"6043","ZKSCAN3"
"6044","ZSCAN12"
"6045","TRIM27"
"6046","ZNF311"
"6047","UBD"
"6048","GABBR1"
"6049","MOG"
"6050","HLA-F"
"6051","HLA-G"
"6052","HLA-A"
"6053","ZNRD1"
"6054","PPP1R11"
"6055","TRIM31"
"6056","TRIM26"
"6057","HCG17"
"6058","HCG18"
"6059","TRIM39"
"6060","RPP21"
"6061","HLA-E"
"6062","LINC02569"
"6063","GNL1"
"6064","PRR3"
"6065","ABCF1"
"6066","PPP1R10"
"6067","MRPS18B"
"6068","ATAT1"
"6069","C6orf136"
"6070","DHX16"
"6071","PPP1R18"
"6072","NRM"
"6073","MDC1"
"6074","TUBB"
"6075","AL662797.1"
"6076","FLOT1"
"6077","IER3-AS1"
"6078","IER3"
"6079","HCG20"
"6080","LINC00243"
"6081","DDR1"
"6082","GTF2H4"
"6083","VARS2"
"6084","SFTA2"
"6085","HCG22"
"6086","C6orf15"
"6087","PSORS1C1"
"6088","CCHCR1"
"6089","TCF19"
"6090","POU5F1"
"6091","AL662844.4"
"6092","HCG27"
"6093","HLA-C"
"6094","HLA-B"
"6095","AL645933.2"
"6096","MICA"
"6097","MICB"
"6098","DDX39B"
"6099","ATP6V1G2"
"6100","NFKBIL1"
"6101","LTA"
"6102","TNF"
"6103","LTB"
"6104","LST1"
"6105","NCR3"
"6106","AIF1"
"6107","PRRC2A"
"6108","BAG6"
"6109","APOM"
"6110","C6orf47"
"6111","C6orf47-AS1"
"6112","GPANK1"
"6113","CSNK2B"
"6114","LY6G5B"
"6115","LY6G5C"
"6116","ABHD16A"
"6117","MPIG6B"
"6118","LY6G6C"
"6119","DDAH2"
"6120","CLIC1"
"6121","MSH5"
"6122","VWA7"
"6123","VARS"
"6124","LSM2"
"6125","HSPA1L"
"6126","HSPA1A"
"6127","HSPA1B"
"6128","C6orf48"
"6129","NEU1"
"6130","SLC44A4"
"6131","EHMT2"
"6132","C2"
"6133","ZBTB12"
"6134","C2-AS1"
"6135","CFB"
"6136","NELFE"
"6137","SKIV2L"
"6138","DXO"
"6139","STK19"
"6140","TNXB"
"6141","ATF6B"
"6142","FKBPL"
"6143","PRRT1"
"6144","AL662884.4"
"6145","PPT2"
"6146","PPT2-EGFL8"
"6147","EGFL8"
"6148","AGPAT1"
"6149","RNF5"
"6150","AGER"
"6151","PBX2"
"6152","GPSM3"
"6153","NOTCH4"
"6154","AL662796.1"
"6155","HLA-DRA"
"6156","HLA-DRB5"
"6157","HLA-DRB1"
"6158","HLA-DQA1"
"6159","HLA-DQB1"
"6160","HLA-DQA2"
"6161","HLA-DQB2"
"6162","HLA-DOB"
"6163","TAP2"
"6164","PSMB8"
"6165","PSMB8-AS1"
"6166","PSMB9"
"6167","TAP1"
"6168","HLA-DMB"
"6169","HLA-DMA"
"6170","BRD2"
"6171","HLA-DOA"
"6172","HLA-DPA1"
"6173","HLA-DPB1"
"6174","HCG24"
"6175","COL11A2"
"6176","RXRB"
"6177","SLC39A7"
"6178","HSD17B8"
"6179","RING1"
"6180","AL645940.1"
"6181","HCG25"
"6182","VPS52"
"6183","RPS18"
"6184","B3GALT4"
"6185","WDR46"
"6186","PFDN6"
"6187","RGL2"
"6188","TAPBP"
"6189","ZBTB22"
"6190","DAXX"
"6191","KIFC1"
"6192","PHF1"
"6193","CUTA"
"6194","SYNGAP1"
"6195","SYNGAP1-AS1"
"6196","BAK1"
"6197","ITPR3"
"6198","UQCC2"
"6199","LEMD2"
"6200","HMGA1"
"6201","SMIM29"
"6202","NUDT3"
"6203","RPS10-NUDT3"
"6204","RPS10"
"6205","PACSIN1"
"6206","SPDEF"
"6207","C6orf106"
"6208","AL451165.2"
"6209","SNRPC"
"6210","UHRF1BP1"
"6211","TAF11"
"6212","ANKS1A"
"6213","SCUBE3"
"6214","Z97832.2"
"6215","ZNF76"
"6216","DEF6"
"6217","PPARD"
"6218","FANCE"
"6219","RPL10A"
"6220","TEAD3"
"6221","FKBP5"
"6222","ARMC12"
"6223","SRPK1"
"6224","SLC26A8"
"6225","MAPK14"
"6226","MAPK13"
"6227","Z84485.1"
"6228","BRPF3"
"6229","PNPLA1"
"6230","ETV7"
"6231","PXT1"
"6232","KCTD20"
"6233","STK38"
"6234","SRSF3"
"6235","CDKN1A"
"6236","RAB44"
"6237","CPNE5"
"6238","PPIL1"
"6239","C6orf89"
"6240","PI16"
"6241","MTCH1"
"6242","FGD2"
"6243","PIM1"
"6244","TMEM217"
"6245","TBC1D22B"
"6246","RNF8"
"6247","CMTR1"
"6248","CCDC167"
"6249","MDGA1"
"6250","AL121574.1"
"6251","ZFAND3"
"6252","BTBD9"
"6253","GLO1"
"6254","SAYSD1"
"6255","KCNK5"
"6256","KCNK17"
"6257","KIF6"
"6258","DAAM2"
"6259","MOCS1"
"6260","UNC5CL"
"6261","OARD1"
"6262","NFYA"
"6263","TREML1"
"6264","TREM2"
"6265","TREML2"
"6266","TREML4"
"6267","TREM1"
"6268","FOXP4"
"6269","MDFI"
"6270","TFEB"
"6271","AL035588.1"
"6272","FRS3"
"6273","AL365205.1"
"6274","USP49"
"6275","MED20"
"6276","BYSL"
"6277","CCND3"
"6278","TAF8"
"6279","C6orf132"
"6280","GUCA1B"
"6281","MRPS10"
"6282","TRERF1"
"6283","UBR2"
"6284","TBCC"
"6285","BICRAL"
"6286","RPL7L1"
"6287","C6orf226"
"6288","PTCRA"
"6289","CNPY3"
"6290","AL035587.1"
"6291","GNMT"
"6292","PEX6"
"6293","PPP2R5D"
"6294","MEA1"
"6295","KLHDC3"
"6296","RRP36"
"6297","AL136304.1"
"6298","CUL7"
"6299","KLC4"
"6300","MRPL2"
"6301","PTK7"
"6302","SRF"
"6303","CUL9"
"6304","DNPH1"
"6305","TTBK1"
"6306","CRIP3"
"6307","ZNF318"
"6308","ABCC10"
"6309","DLK2"
"6310","TJAP1"
"6311","LRRC73"
"6312","POLR1C"
"6313","YIPF3"
"6314","AL355802.2"
"6315","XPO5"
"6316","POLH"
"6317","POLH-AS1"
"6318","GTPBP2"
"6319","MAD2L1BP"
"6320","RSPH9"
"6321","MRPS18A"
"6322","VEGFA"
"6323","AL136131.3"
"6324","AL109615.3"
"6325","C6orf223"
"6326","AL109615.2"
"6327","MRPL14"
"6328","TMEM63B"
"6329","CAPN11"
"6330","SLC29A1"
"6331","HSP90AB1"
"6332","SLC35B2"
"6333","NFKBIE"
"6334","TMEM151B"
"6335","AL353588.1"
"6336","TCTE1"
"6337","AARS2"
"6338","CDC5L"
"6339","SUPT3H"
"6340","RUNX2"
"6341","AL096865.1"
"6342","CLIC5"
"6343","AL035701.1"
"6344","ENPP4"
"6345","ENPP5"
"6346","RCAN2"
"6347","SLC25A27"
"6348","TDRD6"
"6349","PLA2G7"
"6350","ANKRD66"
"6351","AL161618.1"
"6352","MEP1A"
"6353","ADGRF5"
"6354","TNFRSF21"
"6355","AL355353.1"
"6356","CD2AP"
"6357","PTCHD4"
"6358","MUT"
"6359","CENPQ"
"6360","C6orf141"
"6361","MCM3"
"6362","PAQR8"
"6363","EFHC1"
"6364","TRAM2"
"6365","TRAM2-AS1"
"6366","TMEM14A"
"6367","GSTA4"
"6368","ICK"
"6369","FBXO9"
"6370","ELOVL5"
"6371","GCLC"
"6372","KLHL31"
"6373","LRRC1"
"6374","DST"
"6375","BEND6"
"6376","KIAA1586"
"6377","ZNF451"
"6378","ZNF451-AS1"
"6379","BAG2"
"6380","RAB23"
"6381","PRIM2"
"6382","AL021368.3"
"6383","AL021368.1"
"6384","AL021368.2"
"6385","AL445250.1"
"6386","KHDRBS2"
"6387","LGSN"
"6388","PTP4A1"
"6389","AL135905.1"
"6390","PHF3"
"6391","EYS"
"6392","AL354719.2"
"6393","AL391807.1"
"6394","ADGRB3"
"6395","LMBRD1"
"6396","COL19A1"
"6397","COL9A1"
"6398","AL365226.2"
"6399","AL365226.1"
"6400","FAM135A"
"6401","SDHAF4"
"6402","SMAP1"
"6403","B3GAT2"
"6404","OGFRL1"
"6405","LINC00472"
"6406","RIMS1"
"6407","KCNQ5"
"6408","KHDC1"
"6409","AC019205.1"
"6410","OOEP"
"6411","DDX43"
"6412","CGAS"
"6413","MTO1"
"6414","AL603910.1"
"6415","EEF1A1"
"6416","SLC17A5"
"6417","AL590428.1"
"6418","CD109"
"6419","COL12A1"
"6420","COX7A2"
"6421","TMEM30A"
"6422","AL080250.1"
"6423","FILIP1"
"6424","SENP6"
"6425","MYO6"
"6426","IRAK1BP1"
"6427","PHIP"
"6428","HMGN3"
"6429","HMGN3-AS1"
"6430","LCA5"
"6431","SH3BGRL2"
"6432","ELOVL4"
"6433","TTK"
"6434","BCKDHB"
"6435","AL359715.3"
"6436","TENT5A"
"6437","LINC01526"
"6438","LINC02542"
"6439","IBTK"
"6440","TPBG"
"6441","UBE3D"
"6442","DOPEY1"
"6443","PGM3"
"6444","RWDD2A"
"6445","ME1"
"6446","PRSS35"
"6447","SNAP91"
"6448","CYB5R4"
"6449","MRAP2"
"6450","CEP162"
"6451","TBX18"
"6452","NT5E"
"6453","SNX14"
"6454","AL589666.1"
"6455","SYNCRIP"
"6456","AL139274.2"
"6457","ZNF292"
"6458","GJB7"
"6459","SMIM8"
"6460","C6orf163"
"6461","SLC35A1"
"6462","RARS2"
"6463","ORC3"
"6464","AKIRIN2"
"6465","CNR1"
"6466","RNGTT"
"6467","AL353135.1"
"6468","PNRC1"
"6469","SRSF12"
"6470","PM20D2"
"6471","GABRR2"
"6472","UBE2J1"
"6473","RRAGD"
"6474","ANKRD6"
"6475","LYRM2"
"6476","MDN1"
"6477","CASP8AP2"
"6478","BACH2"
"6479","MAP3K7"
"6480","MANEA-DT"
"6481","MANEA"
"6482","FUT9"
"6483","UFL1"
"6484","FHL5"
"6485","GPR63"
"6486","NDUFAF4"
"6487","KLHL32"
"6488","MMS22L"
"6489","AL589740.1"
"6490","POU3F2"
"6491","FBXL4"
"6492","FAXC"
"6493","COQ3"
"6494","PNISR"
"6495","AL513550.1"
"6496","USP45"
"6497","TSTD3"
